date,food_item,category,customers_count,quantity_prepared,quantity_sold,quantity_wasted,selling_price,discount,temperature,rainfall,is_weekend,is_holiday,is_exam_day,ingredient_cost,revenue,day_of_week,month,lag_1_sales,rolling_7_sales_avg
2025-03-26,Chicken Fried Rice,Fast Food,252,88,74,14,140,0.0,31.4,0.0,0,0,1,60,10360.0,2,3,74.0,83.85714285714286
2025-03-27,Chicken Fried Rice,Fast Food,323,100,85,15,140,0.0,39.0,0.6,0,0,0,60,11900.0,3,3,74.0,86.71428571428571
2025-03-28,Chicken Fried Rice,Fast Food,368,100,89,11,140,0.0,32.5,0.0,0,0,0,60,12460.0,4,3,85.0,87.14285714285714
2025-03-29,Chicken Fried Rice,Fast Food,495,161,138,23,140,15.0,38.5,0.0,1,0,0,60,16422.0,5,3,89.0,87.0
2025-03-30,Chicken Fried Rice,Fast Food,461,120,110,10,140,0.0,24.0,0.0,1,0,0,60,15400.0,6,3,138.0,88.85714285714286
2025-03-31,Chicken Fried Rice,Fast Food,311,108,93,15,140,0.0,28.0,0.0,0,0,0,60,13020.0,0,3,110.0,89.85714285714286
2025-04-01,Chicken Fried Rice,Fast Food,258,83,70,13,140,5.0,29.1,0.0,0,0,1,60,9310.0,1,4,93.0,94.71428571428571
2025-04-02,Chicken Fried Rice,Fast Food,260,60,51,9,140,0.0,39.3,0.0,0,0,1,60,7140.0,2,4,70.0,94.14285714285714
2025-04-03,Chicken Fried Rice,Fast Food,336,113,95,18,140,5.0,32.6,0.0,0,0,0,60,12635.0,3,4,51.0,90.85714285714286
2025-04-04,Chicken Fried Rice,Fast Food,342,113,95,18,140,5.0,29.0,0.5,0,0,0,60,12635.0,4,4,95.0,92.28571428571429
2025-04-05,Chicken Fried Rice,Fast Food,418,99,93,6,140,0.0,34.0,1.2,1,0,0,60,13020.0,5,4,95.0,93.14285714285714
2025-04-06,Chicken Fried Rice,Fast Food,418,100,95,5,140,0.0,30.8,0.9,1,0,0,60,13300.0,6,4,93.0,86.71428571428571
2025-04-07,Chicken Fried Rice,Fast Food,250,65,58,7,140,0.0,35.8,0.0,0,0,1,60,8120.0,0,4,95.0,84.57142857142857
2025-04-08,Chicken Fried Rice,Fast Food,372,129,109,20,140,5.0,32.5,1.1,0,0,0,60,14497.0,1,4,58.0,79.57142857142857
2025-04-09,Chicken Fried Rice,Fast Food,280,80,75,5,140,0.0,25.2,0.0,0,0,1,60,10500.0,2,4,109.0,85.14285714285714
2025-04-10,Chicken Fried Rice,Fast Food,278,72,67,5,140,0.0,42.9,0.0,0,0,1,60,9380.0,3,4,75.0,88.57142857142857
2025-04-11,Chicken Fried Rice,Fast Food,246,74,65,9,140,0.0,28.0,0.0,0,0,1,60,9100.0,4,4,67.0,84.57142857142857
2025-04-12,Chicken Fried Rice,Fast Food,484,141,123,18,140,5.0,28.7,0.0,1,0,0,60,16359.0,5,4,65.0,80.28571428571429
2025-04-13,Chicken Fried Rice,Fast Food,446,122,116,6,140,10.0,35.5,0.0,1,0,0,60,14616.0,6,4,123.0,84.57142857142857
2025-04-14,Chicken Fried Rice,Fast Food,327,107,91,16,140,0.0,35.4,1.8,0,0,0,60,12740.0,0,4,116.0,87.57142857142857
2025-04-15,Chicken Fried Rice,Fast Food,338,119,105,14,140,10.0,30.4,0.0,0,0,0,60,13230.0,1,4,91.0,92.28571428571429
2025-04-16,Chicken Fried Rice,Fast Food,402,130,112,18,140,5.0,26.6,0.0,0,0,0,60,14896.0,2,4,105.0,91.71428571428571
2025-04-17,Chicken Fried Rice,Fast Food,214,55,49,6,140,0.0,27.8,0.2,0,0,1,60,6860.0,3,4,112.0,97.0
2025-04-18,Chicken Fried Rice,Fast Food,296,108,99,9,140,15.0,33.4,0.0,0,0,1,60,11781.0,4,4,49.0,94.42857142857143
2025-04-19,Chicken Fried Rice,Fast Food,434,117,106,11,140,5.0,30.7,0.0,1,0,0,60,14098.0,5,4,99.0,99.28571428571429
2025-04-20,Chicken Fried Rice,Fast Food,451,173,151,22,140,0.0,33.8,3.5,1,0,0,60,21140.0,6,4,106.0,96.85714285714286
2025-04-21,Chicken Fried Rice,Fast Food,322,113,98,15,140,5.0,25.3,0.0,0,0,0,60,13034.0,0,4,151.0,101.85714285714286
2025-04-22,Chicken Fried Rice,Fast Food,382,144,135,9,140,15.0,23.9,0.0,0,0,0,60,16065.0,1,4,98.0,102.85714285714286
2025-04-23,Chicken Fried Rice,Fast Food,347,126,116,10,140,15.0,27.8,0.7,0,0,0,60,13804.0,2,4,135.0,107.14285714285714
2025-04-24,Chicken Fried Rice,Fast Food,309,92,81,11,140,15.0,22.6,0.0,0,0,1,60,9639.0,3,4,116.0,107.71428571428571
2025-04-25,Chicken Fried Rice,Fast Food,372,127,109,18,140,0.0,31.5,0.0,0,0,0,60,15260.0,4,4,81.0,112.28571428571429
2025-04-26,Chicken Fried Rice,Fast Food,449,134,112,22,140,0.0,34.4,0.9,1,0,0,60,15680.0,5,4,109.0,113.71428571428571
2025-04-27,Chicken Fried Rice,Fast Food,452,118,106,12,140,0.0,32.8,0.2,1,0,0,60,14840.0,6,4,112.0,114.57142857142857
2025-04-28,Chicken Fried Rice,Fast Food,327,105,91,14,140,10.0,35.5,0.0,0,0,0,60,11466.0,0,4,106.0,108.14285714285714
2025-04-29,Chicken Fried Rice,Fast Food,355,108,96,12,140,0.0,26.2,0.0,0,0,0,60,13440.0,1,4,91.0,107.14285714285714
2025-04-30,Chicken Fried Rice,Fast Food,290,82,74,8,140,0.0,30.4,0.5,0,0,1,60,10360.0,2,4,96.0,101.57142857142857
2025-05-01,Chicken Fried Rice,Fast Food,369,106,101,5,140,5.0,24.5,0.0,0,0,0,60,13433.0,3,5,74.0,95.57142857142857
2025-05-02,Chicken Fried Rice,Fast Food,328,151,142,9,140,15.0,30.1,2.7,0,0,0,60,16898.0,4,5,101.0,98.42857142857143
2025-05-03,Chicken Fried Rice,Fast Food,473,118,107,11,140,0.0,37.1,0.3,1,0,0,60,14980.0,5,5,142.0,103.14285714285714
2025-05-04,Chicken Fried Rice,Fast Food,437,118,108,10,140,0.0,30.1,0.0,1,0,0,60,15120.0,6,5,107.0,102.42857142857143
2025-05-05,Chicken Fried Rice,Fast Food,315,89,81,8,140,0.0,35.4,0.0,0,0,0,60,11340.0,0,5,108.0,102.71428571428571
2025-05-06,Chicken Fried Rice,Fast Food,349,94,87,7,140,0.0,16.8,0.0,0,0,0,60,12180.0,1,5,81.0,101.28571428571429
2025-05-07,Chicken Fried Rice,Fast Food,356,105,96,9,140,0.0,19.2,0.0,0,0,0,60,13440.0,2,5,87.0,100.0
2025-05-08,Chicken Fried Rice,Fast Food,350,105,92,13,140,0.0,26.0,0.0,0,0,0,60,12880.0,3,5,96.0,103.14285714285714
2025-05-09,Chicken Fried Rice,Fast Food,344,94,87,7,140,0.0,33.2,0.0,0,0,0,60,12180.0,4,5,92.0,101.85714285714286
2025-05-10,Chicken Fried Rice,Fast Food,394,121,112,9,140,15.0,31.1,0.0,1,0,0,60,13328.0,5,5,87.0,94.0
2025-05-11,Chicken Fried Rice,Fast Food,451,147,130,17,140,0.0,30.8,2.4,1,0,0,60,18200.0,6,5,112.0,94.71428571428571
2025-05-12,Chicken Fried Rice,Fast Food,365,108,98,10,140,5.0,30.0,0.0,0,0,0,60,13034.0,0,5,130.0,97.85714285714286
2025-05-13,Chicken Fried Rice,Fast Food,433,151,142,9,140,15.0,26.8,0.0,0,1,0,60,16898.0,1,5,98.0,100.28571428571429
2025-05-14,Chicken Fried Rice,Fast Food,363,91,83,8,140,0.0,33.4,0.0,0,0,0,60,11620.0,2,5,142.0,108.14285714285714
2025-05-15,Chicken Fried Rice,Fast Food,354,99,93,6,140,0.0,17.0,0.0,0,0,0,60,13020.0,3,5,83.0,106.28571428571429
2025-05-16,Chicken Fried Rice,Fast Food,324,107,92,15,140,0.0,30.2,0.0,0,0,0,60,12880.0,4,5,93.0,106.42857142857143
2025-05-17,Chicken Fried Rice,Fast Food,485,125,108,17,140,5.0,27.0,0.0,1,0,0,60,14364.0,5,5,92.0,107.14285714285714
2025-05-18,Chicken Fried Rice,Fast Food,477,130,113,17,140,0.0,45.5,0.0,1,0,0,60,15820.0,6,5,108.0,106.57142857142857
2025-05-19,Chicken Fried Rice,Fast Food,340,109,97,12,140,10.0,24.5,0.0,0,0,0,60,12222.0,0,5,113.0,104.14285714285714
2025-05-20,Chicken Fried Rice,Fast Food,296,130,111,19,140,0.0,26.7,2.4,0,0,0,60,15540.0,1,5,97.0,104.0
2025-05-21,Chicken Fried Rice,Fast Food,334,108,99,9,140,5.0,30.3,0.0,0,0,0,60,13167.0,2,5,111.0,99.57142857142857
2025-05-22,Chicken Fried Rice,Fast Food,341,114,99,15,140,0.0,29.2,0.0,0,0,0,60,13860.0,3,5,99.0,101.85714285714286
2025-05-23,Chicken Fried Rice,Fast Food,333,99,87,12,140,0.0,25.9,0.0,0,0,0,60,12180.0,4,5,99.0,102.71428571428571
2025-05-24,Chicken Fried Rice,Fast Food,475,119,110,9,140,0.0,35.1,0.0,1,0,0,60,15400.0,5,5,87.0,102.0
2025-05-25,Chicken Fried Rice,Fast Food,460,116,102,14,140,0.0,28.1,0.0,1,0,0,60,14280.0,6,5,110.0,102.28571428571429
2025-05-26,Chicken Fried Rice,Fast Food,330,125,107,18,140,15.0,25.1,0.0,0,0,0,60,12733.0,0,5,102.0,100.71428571428571
2025-05-27,Chicken Fried Rice,Fast Food,367,110,99,11,140,5.0,37.1,0.0,0,0,0,60,13167.0,1,5,107.0,102.14285714285714
2025-05-28,Chicken Fried Rice,Fast Food,336,115,106,9,140,5.0,24.9,0.0,0,0,0,60,14098.0,2,5,99.0,100.42857142857143
2025-05-29,Chicken Fried Rice,Fast Food,324,116,100,16,140,10.0,32.7,0.0,0,0,0,60,12600.0,3,5,106.0,101.42857142857143
2025-05-30,Chicken Fried Rice,Fast Food,344,90,79,11,140,0.0,23.2,0.0,0,0,0,60,11060.0,4,5,100.0,101.57142857142857
2025-05-31,Chicken Fried Rice,Fast Food,493,154,135,19,140,15.0,30.6,0.1,1,0,0,60,16065.0,5,5,79.0,100.42857142857143
2025-06-01,Chicken Fried Rice,Fast Food,450,106,96,10,140,0.0,20.6,0.0,1,0,0,60,13440.0,6,6,135.0,104.0
2025-06-02,Chicken Fried Rice,Fast Food,348,136,116,20,140,10.0,28.5,0.0,0,0,0,60,14616.0,0,6,96.0,103.14285714285714
2025-06-03,Chicken Fried Rice,Fast Food,347,92,84,8,140,0.0,26.9,0.0,0,0,0,60,11760.0,1,6,116.0,104.42857142857143
2025-06-04,Chicken Fried Rice,Fast Food,365,144,124,20,140,10.0,20.6,0.6,0,0,0,60,15624.0,2,6,84.0,102.28571428571429
2025-06-05,Chicken Fried Rice,Fast Food,360,111,98,13,140,0.0,32.1,0.0,0,0,0,60,13720.0,3,6,124.0,104.85714285714286
2025-06-06,Chicken Fried Rice,Fast Food,373,134,115,19,140,5.0,25.1,0.6,0,0,0,60,15295.0,4,6,98.0,104.57142857142857
2025-06-07,Chicken Fried Rice,Fast Food,429,111,101,10,140,0.0,34.5,0.0,1,0,0,60,14140.0,5,6,115.0,109.71428571428571
2025-06-08,Chicken Fried Rice,Fast Food,410,128,117,11,140,15.0,31.7,1.6,1,0,0,60,13923.0,6,6,101.0,104.85714285714286
2025-06-09,Chicken Fried Rice,Fast Food,380,142,121,21,140,5.0,31.6,0.8,0,0,0,60,16093.0,0,6,117.0,107.85714285714286
2025-06-10,Chicken Fried Rice,Fast Food,389,119,107,12,140,0.0,28.2,0.0,0,0,0,60,14980.0,1,6,121.0,108.57142857142857
2025-06-11,Chicken Fried Rice,Fast Food,377,106,101,5,140,5.0,37.4,0.0,0,0,0,60,13433.0,2,6,107.0,111.85714285714286
2025-06-12,Chicken Fried Rice,Fast Food,361,110,105,5,140,0.0,32.1,0.0,0,0,0,60,14700.0,3,6,101.0,108.57142857142857
2025-06-13,Chicken Fried Rice,Fast Food,360,116,99,17,140,5.0,26.2,0.0,0,0,0,60,13167.0,4,6,105.0,109.57142857142857
2025-06-14,Chicken Fried Rice,Fast Food,431,105,96,9,140,0.0,29.0,0.4,1,0,0,60,13440.0,5,6,99.0,107.28571428571429
2025-06-15,Chicken Fried Rice,Fast Food,440,110,103,7,140,0.0,27.1,0.4,1,0,0,60,14420.0,6,6,96.0,106.57142857142857
2025-06-16,Chicken Fried Rice,Fast Food,329,102,87,15,140,0.0,29.6,0.0,0,0,0,60,12180.0,0,6,103.0,104.57142857142857
2025-06-17,Chicken Fried Rice,Fast Food,266,93,83,10,140,0.0,34.2,0.0,0,0,0,60,11620.0,1,6,87.0,99.71428571428571
2025-06-18,Chicken Fried Rice,Fast Food,320,99,85,14,140,0.0,37.4,1.3,0,0,0,60,11900.0,2,6,83.0,96.28571428571429
2025-06-19,Chicken Fried Rice,Fast Food,332,100,85,15,140,0.0,25.8,1.7,0,0,0,60,11900.0,3,6,85.0,94.0
2025-06-20,Chicken Fried Rice,Fast Food,345,104,99,5,140,0.0,31.5,0.0,0,0,0,60,13860.0,4,6,85.0,91.14285714285714
2025-06-21,Chicken Fried Rice,Fast Food,433,108,95,13,140,0.0,19.3,0.0,1,0,0,60,13300.0,5,6,99.0,91.14285714285714
2025-06-22,Chicken Fried Rice,Fast Food,481,133,121,12,140,0.0,27.7,0.0,1,0,0,60,16940.0,6,6,95.0,91.0
2025-06-23,Chicken Fried Rice,Fast Food,320,113,95,18,140,5.0,31.3,0.0,0,0,0,60,12635.0,0,6,121.0,93.57142857142857
2025-06-24,Chicken Fried Rice,Fast Food,340,72,63,9,140,0.0,21.8,0.0,0,0,0,60,8820.0,1,6,95.0,94.71428571428571
2025-06-25,Chicken Fried Rice,Fast Food,365,110,103,7,140,0.0,37.6,0.0,0,0,0,60,14420.0,2,6,63.0,91.85714285714286
2025-06-26,Chicken Fried Rice,Fast Food,348,125,113,12,140,10.0,20.4,0.0,0,0,0,60,14238.0,3,6,103.0,94.42857142857143
2025-06-27,Chicken Fried Rice,Fast Food,357,135,123,12,140,0.0,30.5,5.9,0,0,0,60,17220.0,4,6,113.0,98.42857142857143
2025-06-28,Chicken Fried Rice,Fast Food,444,104,98,6,140,0.0,22.4,0.0,1,0,0,60,13720.0,5,6,123.0,101.85714285714286
2025-06-29,Chicken Fried Rice,Fast Food,439,115,102,13,140,0.0,29.7,0.0,1,0,0,60,14280.0,6,6,98.0,102.28571428571429
2025-06-30,Chicken Fried Rice,Fast Food,327,104,95,9,140,0.0,31.3,0.0,0,0,0,60,13300.0,0,6,102.0,99.57142857142857
2025-07-01,Chicken Fried Rice,Fast Food,320,116,102,14,140,15.0,36.4,0.3,0,0,0,60,12138.0,1,7,95.0,99.57142857142857
2025-07-02,Chicken Fried Rice,Fast Food,395,117,104,13,140,0.0,26.3,0.0,0,0,0,60,14560.0,2,7,102.0,105.14285714285714
2025-07-03,Chicken Fried Rice,Fast Food,317,136,128,8,140,5.0,33.8,5.7,0,0,0,60,17024.0,3,7,104.0,105.28571428571429
2025-07-04,Chicken Fried Rice,Fast Food,324,99,87,12,140,5.0,26.4,0.0,0,0,0,60,11571.0,4,7,128.0,107.42857142857143
2025-07-05,Chicken Fried Rice,Fast Food,402,115,100,15,140,15.0,27.5,0.0,1,0,0,60,11900.0,5,7,87.0,102.28571428571429
2025-07-06,Chicken Fried Rice,Fast Food,451,107,99,8,140,0.0,26.8,0.0,1,0,0,60,13860.0,6,7,100.0,102.57142857142857
2025-07-07,Chicken Fried Rice,Fast Food,319,107,100,7,140,5.0,26.7,0.0,0,0,0,60,13300.0,0,7,99.0,102.14285714285714
2025-07-08,Chicken Fried Rice,Fast Food,365,110,104,6,140,0.0,28.4,0.8,0,0,0,60,14560.0,1,7,100.0,102.85714285714286
2025-07-09,Chicken Fried Rice,Fast Food,317,85,73,12,140,0.0,39.1,0.0,0,0,0,60,10220.0,2,7,104.0,103.14285714285714
2025-07-10,Chicken Fried Rice,Fast Food,361,112,98,14,140,0.0,34.5,0.0,0,0,0,60,13720.0,3,7,73.0,98.71428571428571
2025-07-11,Chicken Fried Rice,Fast Food,392,123,109,14,140,5.0,25.1,0.0,0,1,0,60,14497.0,4,7,98.0,94.42857142857143
2025-07-12,Chicken Fried Rice,Fast Food,476,156,143,13,140,15.0,21.7,0.0,1,0,0,60,17017.0,5,7,109.0,97.57142857142857
2025-07-13,Chicken Fried Rice,Fast Food,479,120,111,9,140,5.0,26.4,0.0,1,0,0,60,14763.0,6,7,143.0,103.71428571428571
2025-07-14,Chicken Fried Rice,Fast Food,363,125,112,13,140,15.0,30.4,0.0,0,0,0,60,13328.0,0,7,111.0,105.42857142857143
2025-07-15,Chicken Fried Rice,Fast Food,380,144,126,18,140,10.0,31.7,0.0,0,0,0,60,15876.0,1,7,112.0,107.14285714285714
2025-07-16,Chicken Fried Rice,Fast Food,324,87,76,11,140,0.0,40.4,0.0,0,0,0,60,10640.0,2,7,126.0,110.28571428571429
2025-07-17,Chicken Fried Rice,Fast Food,370,105,100,5,140,0.0,27.1,0.0,0,0,0,60,14000.0,3,7,76.0,110.71428571428571
2025-07-18,Chicken Fried Rice,Fast Food,380,107,98,9,140,0.0,24.9,0.0,0,0,0,60,13720.0,4,7,100.0,111.0
2025-07-19,Chicken Fried Rice,Fast Food,426,131,123,8,140,15.0,25.1,0.0,1,0,0,60,14637.0,5,7,98.0,109.42857142857143
2025-07-20,Chicken Fried Rice,Fast Food,424,111,105,6,140,0.0,21.6,0.7,1,0,0,60,14700.0,6,7,123.0,106.57142857142857
2025-07-21,Chicken Fried Rice,Fast Food,331,121,107,14,140,15.0,34.0,0.9,0,0,0,60,12733.0,0,7,105.0,105.71428571428571
2025-07-22,Chicken Fried Rice,Fast Food,339,112,99,13,140,10.0,26.6,0.0,0,0,0,60,12474.0,1,7,107.0,105.0
2025-07-23,Chicken Fried Rice,Fast Food,311,94,87,7,140,5.0,36.9,0.0,0,0,0,60,11571.0,2,7,99.0,101.14285714285714
2025-07-24,Chicken Fried Rice,Fast Food,339,98,87,11,140,0.0,28.1,0.7,0,0,0,60,12180.0,3,7,87.0,102.71428571428571
2025-07-25,Chicken Fried Rice,Fast Food,402,116,97,19,140,0.0,30.3,0.3,0,0,0,60,13580.0,4,7,87.0,100.85714285714286
2025-07-26,Chicken Fried Rice,Fast Food,397,105,95,10,140,0.0,34.9,0.0,1,0,0,60,13300.0,5,7,97.0,100.71428571428571
2025-07-27,Chicken Fried Rice,Fast Food,445,113,98,15,140,0.0,35.2,0.0,1,0,0,60,13720.0,6,7,95.0,96.71428571428571
2025-07-28,Chicken Fried Rice,Fast Food,357,124,104,20,140,0.0,31.7,1.8,0,0,0,60,14560.0,0,7,98.0,95.71428571428571
2025-07-29,Chicken Fried Rice,Fast Food,378,107,99,8,140,0.0,24.1,0.0,0,0,0,60,13860.0,1,7,104.0,95.28571428571429
2025-07-30,Chicken Fried Rice,Fast Food,386,111,98,13,140,0.0,33.4,0.0,0,0,0,60,13720.0,2,7,99.0,95.28571428571429
2025-07-31,Chicken Fried Rice,Fast Food,364,109,96,13,140,0.0,23.5,0.0,0,0,0,60,13440.0,3,7,98.0,96.85714285714286
2025-08-01,Chicken Fried Rice,Fast Food,323,92,88,4,140,10.0,25.9,0.0,0,0,0,60,11088.0,4,8,96.0,98.14285714285714
2025-08-02,Chicken Fried Rice,Fast Food,557,200,170,30,140,0.0,33.0,3.3,1,1,0,60,23800.0,5,8,88.0,96.85714285714286
2025-08-03,Chicken Fried Rice,Fast Food,469,139,120,19,140,5.0,34.0,0.0,1,0,0,60,15960.0,6,8,170.0,107.57142857142857
2025-08-04,Chicken Fried Rice,Fast Food,329,90,85,5,140,10.0,22.7,0.0,0,0,0,60,10710.0,0,8,120.0,110.71428571428571
2025-08-05,Chicken Fried Rice,Fast Food,335,94,86,8,140,0.0,35.0,0.0,0,0,0,60,12040.0,1,8,85.0,108.0
2025-08-06,Chicken Fried Rice,Fast Food,346,102,87,15,140,0.0,31.7,0.0,0,0,0,60,12180.0,2,8,86.0,106.14285714285714
2025-08-07,Chicken Fried Rice,Fast Food,355,115,98,17,140,0.0,23.3,0.0,0,0,0,60,13720.0,3,8,87.0,104.57142857142857
2025-08-08,Chicken Fried Rice,Fast Food,426,120,109,11,140,0.0,25.4,0.0,0,1,0,60,15260.0,4,8,98.0,104.85714285714286
2025-08-09,Chicken Fried Rice,Fast Food,476,118,106,12,140,0.0,30.1,0.0,1,0,0,60,14840.0,5,8,109.0,107.85714285714286
2025-08-10,Chicken Fried Rice,Fast Food,469,139,117,22,140,5.0,38.3,0.0,1,0,0,60,15561.0,6,8,106.0,98.71428571428571
2025-08-11,Chicken Fried Rice,Fast Food,312,93,80,13,140,0.0,23.8,0.0,0,0,0,60,11200.0,0,8,117.0,98.28571428571429
2025-08-12,Chicken Fried Rice,Fast Food,357,90,85,5,140,0.0,31.5,1.2,0,0,0,60,11900.0,1,8,80.0,97.57142857142857
2025-08-13,Chicken Fried Rice,Fast Food,319,83,78,5,140,5.0,20.8,0.0,0,0,0,60,10374.0,2,8,85.0,97.42857142857143
2025-08-14,Chicken Fried Rice,Fast Food,356,136,127,9,140,0.0,36.5,2.9,0,0,0,60,17780.0,3,8,78.0,96.14285714285714
2025-08-15,Chicken Fried Rice,Fast Food,382,115,97,18,140,0.0,34.0,1.2,0,0,0,60,13580.0,4,8,127.0,100.28571428571429
2025-08-16,Chicken Fried Rice,Fast Food,479,126,111,15,140,5.0,31.3,0.0,1,0,0,60,14763.0,5,8,97.0,98.57142857142857
2025-08-17,Chicken Fried Rice,Fast Food,432,129,118,11,140,10.0,26.9,0.0,1,0,0,60,14868.0,6,8,111.0,99.28571428571429
2025-08-18,Chicken Fried Rice,Fast Food,336,104,88,16,140,0.0,29.2,0.0,0,0,0,60,12320.0,0,8,118.0,99.42857142857143
2025-08-19,Chicken Fried Rice,Fast Food,313,96,81,15,140,0.0,24.5,0.0,0,0,0,60,11340.0,1,8,88.0,100.57142857142857
2025-08-20,Chicken Fried Rice,Fast Food,336,110,99,11,140,0.0,29.2,0.0,0,0,0,60,13860.0,2,8,81.0,100.0
2025-08-21,Chicken Fried Rice,Fast Food,331,115,102,13,140,10.0,32.9,0.0,0,0,0,60,12852.0,3,8,99.0,103.0
2025-08-22,Chicken Fried Rice,Fast Food,374,107,91,16,140,0.0,21.9,0.1,0,0,0,60,12740.0,4,8,102.0,99.42857142857143
2025-08-23,Chicken Fried Rice,Fast Food,487,125,110,15,140,0.0,21.8,0.0,1,0,0,60,15400.0,5,8,91.0,98.57142857142857
2025-08-24,Chicken Fried Rice,Fast Food,451,138,116,22,140,0.0,20.6,0.0,1,0,0,60,16240.0,6,8,110.0,98.42857142857143
2025-08-25,Chicken Fried Rice,Fast Food,359,110,96,14,140,0.0,23.6,0.0,0,0,0,60,13440.0,0,8,116.0,98.14285714285714
2025-08-26,Chicken Fried Rice,Fast Food,298,103,95,8,140,0.0,21.5,0.0,0,0,0,60,13300.0,1,8,96.0,99.28571428571429
2025-08-27,Chicken Fried Rice,Fast Food,334,88,84,4,140,0.0,26.4,0.0,0,0,0,60,11760.0,2,8,95.0,101.28571428571429
2025-08-28,Chicken Fried Rice,Fast Food,355,92,84,8,140,0.0,39.2,0.7,0,0,0,60,11760.0,3,8,84.0,99.14285714285714
2025-08-29,Chicken Fried Rice,Fast Food,369,112,98,14,140,0.0,31.0,0.0,0,0,0,60,13720.0,4,8,84.0,96.57142857142857
2025-08-30,Chicken Fried Rice,Fast Food,458,123,110,13,140,0.0,31.0,0.0,1,0,0,60,15400.0,5,8,98.0,97.57142857142857
2025-08-31,Chicken Fried Rice,Fast Food,419,155,146,9,140,10.0,28.2,6.3,1,1,0,60,18396.0,6,8,110.0,97.57142857142857
2025-09-01,Chicken Fried Rice,Fast Food,322,95,87,8,140,5.0,33.8,0.0,0,0,0,60,11571.0,0,9,146.0,101.85714285714286
2025-09-02,Chicken Fried Rice,Fast Food,337,103,92,11,140,0.0,36.1,0.0,0,0,0,60,12880.0,1,9,87.0,100.57142857142857
2025-09-03,Chicken Fried Rice,Fast Food,357,103,93,10,140,0.0,21.6,0.0,0,0,0,60,13020.0,2,9,92.0,100.14285714285714
2025-09-04,Chicken Fried Rice,Fast Food,359,108,92,16,140,0.0,36.7,0.0,0,0,0,60,12880.0,3,9,93.0,101.42857142857143
2025-09-05,Chicken Fried Rice,Fast Food,343,100,91,9,140,0.0,36.3,0.0,0,0,0,60,12740.0,4,9,92.0,102.57142857142857
2025-09-06,Chicken Fried Rice,Fast Food,474,105,100,5,140,0.0,29.5,0.0,1,0,0,60,14000.0,5,9,91.0,101.57142857142857
2025-09-07,Chicken Fried Rice,Fast Food,477,124,104,20,140,0.0,34.7,0.0,1,0,0,60,14560.0,6,9,100.0,100.14285714285714
2025-09-08,Chicken Fried Rice,Fast Food,320,113,95,18,140,10.0,29.0,0.0,0,0,0,60,11970.0,0,9,104.0,94.14285714285714
2025-09-09,Chicken Fried Rice,Fast Food,358,109,102,7,140,0.0,30.1,0.0,0,0,0,60,14280.0,1,9,95.0,95.28571428571429
2025-09-10,Chicken Fried Rice,Fast Food,387,122,104,18,140,0.0,29.6,0.0,0,0,0,60,14560.0,2,9,102.0,96.71428571428571
2025-09-11,Chicken Fried Rice,Fast Food,347,113,104,9,140,0.0,31.0,0.0,0,0,0,60,14560.0,3,9,104.0,98.28571428571429
2025-09-12,Chicken Fried Rice,Fast Food,369,118,102,16,140,5.0,22.1,0.0,0,1,0,60,13566.0,4,9,104.0,100.0
2025-09-13,Chicken Fried Rice,Fast Food,462,120,113,7,140,0.0,27.0,0.0,1,0,0,60,15820.0,5,9,102.0,101.57142857142857
2025-09-14,Chicken Fried Rice,Fast Food,432,118,103,15,140,0.0,38.2,0.7,1,0,0,60,14420.0,6,9,113.0,103.42857142857143
2025-09-15,Chicken Fried Rice,Fast Food,376,117,109,8,140,5.0,28.3,0.0,0,0,0,60,14497.0,0,9,103.0,103.28571428571429
2025-09-16,Chicken Fried Rice,Fast Food,342,90,83,7,140,0.0,19.7,0.0,0,0,0,60,11620.0,1,9,109.0,105.28571428571429
2025-09-17,Chicken Fried Rice,Fast Food,339,82,73,9,140,0.0,33.6,0.0,0,0,0,60,10220.0,2,9,83.0,102.57142857142857
2025-09-18,Chicken Fried Rice,Fast Food,401,138,121,17,140,15.0,18.1,1.6,0,0,0,60,14399.0,3,9,73.0,98.14285714285714
2025-09-19,Chicken Fried Rice,Fast Food,327,114,107,7,140,10.0,31.7,0.0,0,0,0,60,13482.0,4,9,121.0,100.57142857142857
2025-09-20,Chicken Fried Rice,Fast Food,448,133,112,21,140,0.0,27.3,0.0,1,0,0,60,15680.0,5,9,107.0,101.28571428571429
2025-09-21,Chicken Fried Rice,Fast Food,427,115,106,9,140,0.0,28.3,0.0,1,0,0,60,14840.0,6,9,112.0,101.14285714285714
2025-09-22,Chicken Fried Rice,Fast Food,310,86,80,6,140,0.0,31.6,0.2,0,0,0,60,11200.0,0,9,106.0,101.57142857142857
2025-09-23,Chicken Fried Rice,Fast Food,386,126,106,20,140,0.0,31.5,0.0,0,1,0,60,14840.0,1,9,80.0,97.42857142857143
2025-09-24,Chicken Fried Rice,Fast Food,382,120,106,14,140,0.0,31.6,0.0,0,0,0,60,14840.0,2,9,106.0,100.71428571428571
2025-09-25,Chicken Fried Rice,Fast Food,338,89,80,9,140,0.0,32.8,0.0,0,0,0,60,11200.0,3,9,106.0,105.42857142857143
2025-09-26,Chicken Fried Rice,Fast Food,316,86,80,6,140,0.0,25.2,0.0,0,0,0,60,11200.0,4,9,80.0,99.57142857142857
